"","host_id","id","host_since","neighborhood_cleaned","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","price","guests_included","extra_people","minimum_nights","review_scores_rating","review_scores_value","revenue"
"204",2174719,437757,2012-04-19,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,1,"Real Bed",89,1,0,3,94,9,33642
"205",2178991,438688,2012-04-19,"Buitenveldert - South axis","House","Entire home/apt",7,1,4,5,"Real Bed",200,5,0,3,100,10,2400
"206",199266,45125,2010-08-12,"Center-East","Apartment","Entire home/apt",2,1,1,2,"Real Bed",135,1,0,3,98,9,46170
"207",2178991,3952115,2012-04-19,"Buitenveldert - South axis","House","Private room",2,1,1,1,"Real Bed",50,0,0,2,91,9,1400
"208",2181530,439097,2012-04-01,"The Baarsjes - Old West","Apartment","Entire home/apt",3,1,1,1,"Real Bed",79,2,25,2,97,10,9984
"209",2182078,439240,2012-04-01,"Docklands - Indian Neighborhood","Apartment","Entire home/apt",4,1,2,2,"Real Bed",94,2,25,2,97,8,4284
"210",2182947,442350,2012-04-01,"Forest and Shade","Bed & Breakfast","Private room",3,1,1,1,"Real Bed",45,1,25,1,95,9,37800
"211",2185533,506934,2012-04-01,"Center-West","Apartment","Entire home/apt",4,1.5,2,4,"Real Bed",150,2,35,2,100,10,740
"212",2189937,1843240,2012-04-21,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",4,1,1,2,"Real Bed",49,2,25,2,91,9,7992
"213",2191136,440992,2012-04-21,"South","House","Entire home/apt",4,1,2,2,"Real Bed",135,4,0,3,96,9,21870
"214",2193379,2567754,2012-04-22,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,1,"Real Bed",73,1,0,1,97,10,3504
"215",200188,45246,2010-08-13,"Westerpark","Apartment","Entire home/apt",2,1,1,1,"Real Bed",140,2,20,3,92,9,52080
"216",2193528,484179,2012-04-22,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,1,"Real Bed",85,2,50,5,94,9,17000
"217",2193861,441424,2012-04-22,"Docklands - Indian Neighborhood","House","Entire home/apt",6,1,3,4,"Real Bed",165,4,20,3,93,9,7770
"218",2196820,442105,2012-04-22,"The Baarsjes - Old West","Apartment","Entire home/apt",4,1,2,2,"Real Bed",200,2,25,3,99,10,55350
"219",2201484,443064,2012-04-23,"Westerpark","Apartment","Entire home/apt",2,1,1,1,"Real Bed",65,2,30,7,100,8,3640
"220",2202315,443250,2012-04-23,"Center-West","Apartment","Entire home/apt",2,1,1,3,"Real Bed",105,2,33,2,97,9,15540
"221",2202945,599803,2012-04-23,"The Baarsjes - Old West","Bed & Breakfast","Entire home/apt",4,1,2,4,"Real Bed",85,1,30,3,94,9,47610
"222",2202945,445660,2012-04-23,"The Baarsjes - Old West","Bed & Breakfast","Private room",2,1,1,2,"Real Bed",65,1,25,2,96,9,32760
"223",2204967,2760802,2012-04-23,"Center-East","Apartment","Entire home/apt",2,1,0,1,"Real Bed",110,1,0,2,96,10,2640
"224",2205770,1771760,2012-04-23,"Forest and Shade","Bed & Breakfast","Private room",3,1,1,1,"Real Bed",60,2,10,3,91,9,25200
"225",2209555,444672,2012-04-24,"Watergraafsmeer","Apartment","Entire home/apt",5,1,3,3,"Real Bed",160,4,40,3,100,8,6000
"226",2218390,446765,2012-04-25,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",110,1,0,5,100,10,3300
"227",2219350,446896,2012-04-25,"The Baarsjes - Old West","Apartment","Entire home/apt",6,1,3,3,"Real Bed",200,4,35,2,96,9,23500
"228",2227566,448577,2012-04-26,"Pipe - Rivierenbuurt","Apartment","Private room",2,1,1,1,"Real Bed",75,2,0,1,98,9,1650
"229",202005,5150374,2010-08-15,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,1,"Real Bed",90,1,0,1,85,9,720
"230",2227566,619794,2012-04-26,"Pipe - Rivierenbuurt","Apartment","Private room",2,1,1,2,"Real Bed",100,2,0,1,90,8,400
"231",2228518,2053284,2012-04-26,"Westerpark","Apartment","Entire home/apt",2,1,1,1,"Real Bed",115,1,0,3,99,9,15180
"232",2230954,1228754,2012-04-26,"Slotervaart","Apartment","Entire home/apt",2,1,1,1,"Real Bed",59,2,0,1,90,9,10738
"233",2231286,1949239,2012-04-26,"South","Apartment","Entire home/apt",2,1,1,1,"Real Bed",85,2,0,5,100,8,850
"234",976980,3196077,2011-08-16,"Westerpark","Apartment","Entire home/apt",3,1,1,1,"Real Bed",150,2,35,2,100,9,4440
"235",989159,3867915,2011-08-18,"Former East","Apartment","Entire home/apt",3,1,1,2,"Real Bed",118,2,20,2,95,10,4416
"236",2234051,449775,2012-04-27,"Westerpark","Boat","Entire home/apt",5,1,2,3,"Real Bed",165,2,25,2,96,9,107160
"237",2235529,450811,2012-04-27,"Center-East","Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",70,2,0,2,100,10,1120
"238",2235818,1092843,2012-04-27,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",3,1,1,1,"Real Bed",85,2,25,3,95,9,7260
"239",2238440,450767,2012-04-27,"Center-East","Bed & Breakfast","Entire home/apt",4,1,2,3,"Real Bed",230,4,50,2,96,9,5520
"240",202748,45618,2010-08-16,"Westerpark","Apartment","Entire home/apt",4,1,2,3,"Real Bed",105,2,15,4,95,9,70080
"241",2241149,451201,2012-04-28,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",4,1,2,4,"Real Bed",120,2,20,3,93,9,2520
"242",2243649,451719,2012-04-28,"Center-West","Apartment","Entire home/apt",4,1.5,1,3,"Real Bed",150,2,35,3,93,9,13320
"243",2243649,630636,2012-04-28,"Center-West","House","Private room",2,1,1,1,"Real Bed",115,1,0,3,98,10,6900
"244",2246661,867184,2012-04-29,"The Baarsjes - Old West","Apartment","Entire home/apt",4,1,2,2,"Real Bed",150,2,0,2,98,10,72000
"245",2250933,3202794,2012-04-29,"South","Apartment","Entire home/apt",5,1,4,4,"Real Bed",140,1,0,5,100,10,1400
"246",2251567,3305204,2012-04-29,"Center-West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",99,0,0,2,98,9,3960
"247",2255820,454056,2012-04-01,"Docklands - Indian Neighborhood","House","Entire home/apt",4,1,2,2,"Real Bed",135,1,0,3,100,9,9720
"248",2272095,689623,2012-05-02,"Center-East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",120,2,0,3,95,9,18720
"249",203202,45704,2010-08-16,"The Baarsjes - Old West","Bed & Breakfast","Private room",2,1,1,1,"Real Bed",67,2,25,3,88,9,57486
"250",2275084,457715,2012-05-02,"Center-West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",140,1,0,3,98,10,10080
"251",2276324,532727,2012-05-02,"South","Apartment","Entire home/apt",4,1,2,4,"Real Bed",89,2,30,1,98,9,2618
"252",2288414,4518443,2012-05-04,"Slotervaart","Apartment","Private room",2,1,1,1,"Real Bed",49,1,29,1,100,10,780
"253",2289683,4110588,2012-05-04,"The Baarsjes - Old West","Apartment","Entire home/apt",3,1,2,2,"Real Bed",119,1,0,6,100,6,1428
"254",2295375,4631113,2012-05-05,"Center-West","House","Entire home/apt",4,1,2,2,"Real Bed",199,1,0,3,100,9,3582
"255",2295375,785465,2012-05-05,"Center-West","Apartment","Entire home/apt",4,2,2,4,"Real Bed",199,1,0,2,89,9,27860
"256",2295375,3671495,2012-05-05,"Center-West","Apartment","Entire home/apt",4,1,1,2,"Real Bed",119,1,0,2,90,9,7616
"257",2295375,1319207,2012-05-05,"Center-West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",99,1,0,2,86,9,18612
"258",203202,983021,2010-08-16,"The Baarsjes - Old West","Apartment","Private room",2,1,1,1,"Real Bed",57,2,25,3,85,8,10944
"259",2296088,3850974,2012-05-05,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",4,2,2,2,"Real Bed",190,1,0,3,95,9,4560
"260",2296442,4910940,2012-05-05,"Center-East","Apartment","Entire home/apt",3,1,0,2,"Real Bed",101,1,0,1,96,9,2828
"261",2297280,1525367,2012-05-05,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",94,2,30,4,100,9,12032
"262",2299713,462809,2012-05-05,"Docklands - Indian Neighborhood","Bed & Breakfast","Entire home/apt",2,1,1,2,"Real Bed",65,1,0,2,90,9,7540
"263",2302044,474533,2012-05-06,"Center-West","Apartment","Entire home/apt",5,2,2,2,"Real Bed",150,2,15,3,95,9,101970
"264",2302855,698672,2012-05-06,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",75,2,20,2,98,10,3600
"265",2303229,543932,2012-05-06,"Westerpark","Loft","Entire home/apt",2,1,1,1,"Real Bed",110,1,0,5,92,9,67100
"266",32366,9693,2009-08-18,"Center-West","Apartment","Entire home/apt",3,1.5,1,1,"Real Bed",132,2,30,4,99,9,44064
"267",203202,155050,2010-08-16,"The Baarsjes - Old West","Bed & Breakfast","Private room",2,1,1,1,"Airbed",57,2,25,3,88,9,38646
"268",2304235,463694,2012-05-06,"Westerpark","Apartment","Entire home/apt",2,1,1,1,"Real Bed",85,1,0,2,97,10,4760
"269",2305945,1976872,2012-05-06,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",6,1,3,6,"Real Bed",200,4,50,2,88,9,59000
"270",2305945,464046,2012-05-06,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",5,1,3,5,"Real Bed",300,5,0,4,95,9,45600
"271",2306756,3825380,2012-05-06,"Forest and Shade","Apartment","Entire home/apt",2,1,1,1,"Real Bed",83,1,0,3,97,10,11952
"272",2306959,1761318,2012-05-06,"Former East","Apartment","Entire home/apt",5,1,3,4,"Real Bed",99,2,10,3,93,9,16350
"273",2309485,683431,2012-05-07,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,1,"Futon",45,1,5,2,87,9,5800
"274",2311047,3235937,2012-05-07,"Center-East","Apartment","Entire home/apt",4,1,2,2,"Real Bed",175,4,45,3,90,9,8400
"275",2312173,465453,2012-05-07,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,1,0,6,100,10,2400
"276",2313061,465642,2012-05-07,"Center-West","House","Entire home/apt",4,2,2,4,"Real Bed",225,4,0,3,97,10,74250
"277",229241,2079528,2010-09-09,"The Baarsjes - Old West","Apartment","Entire home/apt",6,1,3,4,"Real Bed",175,4,50,2,99,9,16200
"278",2313061,771343,2012-05-07,"Center-West","Bed & Breakfast","Private room",2,2,1,1,"Real Bed",85,2,0,2,100,10,2380
"279",2314737,466030,2012-05-07,"Center-West","House","Entire home/apt",4,1,2,4,"Real Bed",180,2,30,7,97,9,529200
"280",2316820,1513322,2012-05-07,"The Baarsjes - Old West","Apartment","Entire home/apt",4,1,1,2,"Real Bed",98,2,25,4,95,9,21648
"281",2321097,1041013,2012-05-08,"Center-West","Apartment","Entire home/apt",6,2,2,4,"Real Bed",357,4,35,3,91,9,42336
"282",2321097,467581,2012-05-08,"Center-West","Apartment","Entire home/apt",6,1,2,3,"Real Bed",242,4,35,3,93,9,78114
"283",2321097,4751101,2012-05-08,"Center-East","Apartment","Entire home/apt",5,1,3,3,"Real Bed",260,4,45,3,100,6,1830
"284",2321097,3159660,2012-05-08,"Center-East","Apartment","Entire home/apt",4,1,2,2,"Real Bed",237,2,0,3,95,9,11376
"285",2321097,1043553,2012-05-08,"Center-West","Apartment","Entire home/apt",4,1,2,3,"Real Bed",242,4,0,3,80,9,4356
"286",210082,4563750,2010-08-23,"South","Apartment","Entire home/apt",4,1,1,1,"Real Bed",160,2,10,3,100,10,1020
"287",2327980,468945,2012-05-09,"Forest and Shade","Apartment","Entire home/apt",2,1,1,1,"Real Bed",80,2,0,2,97,9,11840
"288",2329292,689893,2012-05-09,"Center-East","Apartment","Entire home/apt",4,1,1,1,"Real Bed",125,2,25,2,88,9,37800
"289",2329383,469350,2012-05-09,"Center-West","Apartment","Entire home/apt",6,1,1,6,"Real Bed",130,2,28,3,93,9,11376
"290",2329383,538141,2012-05-09,"Center-West","Apartment","Entire home/apt",4,1,1,4,"Real Bed",100,2,22,3,91,9,5856
"291",2331953,181905,2012-05-09,"The Baarsjes - Old West","Apartment","Entire home/apt",3,1,1,2,"Real Bed",90,2,20,2,95,9,86680
"292",211696,47061,2010-08-24,"The Baarsjes - Old West","Apartment","Entire home/apt",3,1,2,2,"Real Bed",100,2,25,5,96,9,135000
"293",2336909,938390,2012-05-01,"Slotervaart","Apartment","Private room",1,1,1,1,"Real Bed",78,1,0,1,88,8,780
"294",2342043,3516020,2012-05-01,"Center-West","Apartment","Private room",4,1,1,2,"Real Bed",80,1,30,1,70,7,1320
"295",2345144,472871,2012-05-11,"Center-West","Apartment","Entire home/apt",4,1,1,1,"Real Bed",110,2,25,15,98,9,194400
"296",2351409,474252,2012-05-12,"Forest and Shade","Apartment","Shared room",2,1,1,2,"Couch",35,1,15,2,88,9,7000
"297",2352274,474452,2012-05-12,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,2,1,"Real Bed",95,2,0,5,93,9,10450
"298",2353917,1734427,2012-05-12,"Docklands - Indian Neighborhood","Apartment","Private room",2,0.5,1,1,"Real Bed",45,1,10,2,88,8,5720
"299",2355409,475251,2012-05-12,"The Baarsjes - Old West","Apartment","Entire home/apt",4,1.5,2,1,"Real Bed",150,2,50,3,95,10,15600
"300",2358181,559535,2012-05-13,"South","Apartment","Entire home/apt",4,1,1,1,"Real Bed",80,2,40,3,93,9,17280
"301",2358181,4663969,2012-05-13,"Buitenveldert - South axis","Apartment","Entire home/apt",2,1,0,1,"Real Bed",65,1,0,3,90,9,780
"302",2358708,475755,2012-05-13,"Westerpark","Apartment","Entire home/apt",2,1,1,1,"Real Bed",65,1,30,1,87,9,11590
"303",213960,792104,2010-08-26,"Center-East","Apartment","Entire home/apt",8,1,1,8,"Real Bed",280,4,30,3,89,9,65100
"304",2360659,3835784,2012-05-13,"Forest and Shade","Apartment","Entire home/apt",3,1,0,2,"Real Bed",100,1,0,1,100,10,200
"305",2360930,476321,2012-05-13,"Westerpark","Apartment","Entire home/apt",4,2,2,2,"Real Bed",300,2,25,3,96,9,29250
"306",2361545,4707711,2012-05-13,"The Baarsjes - Old West","Apartment","Entire home/apt",3,1,1,1,"Real Bed",69,1,20,3,100,10,1602
"307",2361679,4475255,2012-05-13,"Center-East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",99,1,0,3,90,9,3564
"308",2362878,2097981,2012-05-13,"Docklands - Indian Neighborhood","Apartment","Entire home/apt",2,1,1,1,"Real Bed",60,2,20,2,96,10,2160
"309",2363190,476822,2012-05-13,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,1,"Real Bed",90,2,0,3,94,9,22140
"310",2366067,486564,2012-05-14,"Westerpark","Apartment","Entire home/apt",2,1,1,1,"Real Bed",74,2,0,3,97,10,17316
"311",2367665,2796590,2012-05-14,"Westerpark","Apartment","Entire home/apt",3,1,2,2,"Real Bed",109,1,0,4,90,10,1744
"312",2370388,556407,2012-05-14,"Westerpark","Apartment","Entire home/apt",5,1,1,3,"Real Bed",89,2,20,1,96,10,1962
"313",2370841,478660,2012-05-14,"Center-West","Apartment","Entire home/apt",6,1,3,6,"Real Bed",300,4,25,2,99,9,58500
"314",2377186,4872566,2012-05-15,"Forest and Shade","Apartment","Private room",2,1.5,1,1,"Real Bed",70,3,0,2,80,8,280
"315",2379776,585104,2012-05-15,"Watergraafsmeer","Apartment","Entire home/apt",3,1,2,2,"Real Bed",100,2,0,2,100,10,1600
"316",2382303,3275910,2012-05-15,"Center-West","Apartment","Private room",2,1,1,1,"Real Bed",70,0,0,2,85,8,1120
"317",2382303,3290028,2012-05-15,"Center-West","Apartment","Private room",2,1,1,1,"Real Bed",75,0,0,3,90,10,900
"318",2390163,482869,2012-05-16,"The Baarsjes - Old West","Apartment","Entire home/apt",4,1,1,3,"Real Bed",120,2,40,2,90,9,18560
"319",2391712,2845562,2012-05-16,"Center-East","House","Entire home/apt",6,2,4,7,"Real Bed",375,5,50,3,100,10,12750
"320",2395124,2174515,2012-05-17,"Center-West","Boat","Entire home/apt",4,1,1,4,"Real Bed",180,2,30,3,100,10,11340
"321",2395124,1937894,2012-05-17,"Center-West","Boat","Entire home/apt",4,1,1,4,"Real Bed",175,2,30,3,87,7,4920
"322",2396890,484836,2012-05-17,"The Baarsjes - Old West","Apartment","Entire home/apt",3,1,1,1,"Real Bed",100,2,25,2,98,10,18000
"323",2397045,490374,2012-05-17,"Slotervaart","Apartment","Shared room",2,1.5,1,1,"Real Bed",99,1,0,2,85,8,3564
"324",2397126,484226,2012-05-17,"Forest and Shade","Apartment","Entire home/apt",4,1,2,2,"Real Bed",90,2,20,2,99,9,7480
"325",2402296,485237,2012-05-17,"Slotervaart","Apartment","Entire home/apt",4,1,2,2,"Real Bed",105,4,25,2,95,9,2100
"326",2404248,485636,2012-05-18,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",78,1,0,4,94,9,30576
"327",2405326,3159928,2012-05-18,"Forest and Shade","Apartment","Entire home/apt",2,1,1,1,"Real Bed",95,2,25,2,92,9,1900
"328",2408429,3029737,2012-05-18,"Center-East","Apartment","Entire home/apt",6,1.5,2,3,"Real Bed",125,4,20,1,70,6,2610
"329",2408429,593101,2012-05-18,"Center-East","Apartment","Private room",2,1,1,1,"Real Bed",65,1,25,2,97,10,14400
"330",2410944,487103,2012-05-19,"The Baarsjes - Old West","Apartment","Entire home/apt",4,1,1,1,"Real Bed",100,2,20,4,100,10,7680
"331",2411128,953041,2012-05-19,"Center-West","Boat","Entire home/apt",2,1,1,1,"Real Bed",295,1,0,1,95,9,24780
"332",2411384,715799,2012-05-19,"South","Apartment","Entire home/apt",2,1,1,1,"Real Bed",175,2,75,2,100,10,2800
"333",2411547,3089360,2012-05-19,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,1,0,2,83,8,5600
"334",2411729,487325,2012-05-19,"Center-West","Apartment","Entire home/apt",4,1,2,2,"Real Bed",140,2,35,1,98,9,5250
"335",2418579,489418,2012-05-01,"Forest and Shade","Apartment","Entire home/apt",5,1,2,4,"Real Bed",79,2,20,2,88,9,38016
"336",2421854,489832,2012-05-01,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,1,25,3,100,9,3000
"337",2426121,1107043,2012-05-21,"Westerpark","Apartment","Entire home/apt",4,1,2,2,"Real Bed",95,4,50,2,92,9,10260
"338",2427338,4656557,2012-05-21,"Former North","Cabin","Entire home/apt",2,1,0,1,"Real Bed",65,1,0,2,80,8,260
"339",2435454,492795,2012-05-22,"South","Apartment","Entire home/apt",2,1,1,4,"Real Bed",120,2,37,2,100,9,1440
"340",2437130,496497,2012-05-22,"Center-East","Boat","Private room",2,1,1,1,"Real Bed",167,2,0,3,96,9,26052
"341",2439446,1036251,2012-05-22,"Pipe - Rivierenbuurt","Apartment","Private room",2,1,1,1,"Real Bed",59,1,10,3,90,9,828
"342",219080,48076,2010-08-31,"Center-West","Apartment","Entire home/apt",6,2,3,5,"Real Bed",260,4,30,4,97,9,55680
"343",2439449,570753,2012-05-22,"South","Bed & Breakfast","Private room",3,1,1,2,"Real Bed",55,1,10,3,97,10,47190
"344",2444422,3521367,2012-05-23,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",5,1.5,2,3,"Real Bed",200,4,20,3,92,9,6600
"345",2444422,2693508,2012-05-23,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",4,1,1,2,"Real Bed",145,2,25,2,91,8,17000
"346",2444422,2816644,2012-05-23,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",4,1,1,3,"Real Bed",145,3,25,4,91,8,12240
"347",2446524,592804,2012-05-23,"Center-East","Apartment","Entire home/apt",7,2,4,4,"Real Bed",250,4,50,3,97,9,52200
"348",2449055,495862,2012-05-23,"South","Apartment","Entire home/apt",4,1,2,4,"Real Bed",200,4,0,4,100,10,6400
"349",2452766,4960963,2012-05-24,"Docklands - Indian Neighborhood","Apartment","Entire home/apt",2,1,1,2,"Real Bed",49,1,0,1,92,10,490
"350",2453971,496953,2012-05-24,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,2,1,"Real Bed",300,2,25,1,97,10,10800
"351",219460,48149,2010-09-01,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,1,"Real Bed",107,2,23,2,94,9,44940
"352",2456657,530611,2012-05-24,"Center-West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",119,2,0,4,98,9,13328
"353",2460631,552145,2012-05-25,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",69,2,30,5,98,9,10350
"354",2460925,498514,2012-05-25,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",4,1,2,2,"Real Bed",100,2,30,3,100,10,3900
"355",2460974,730965,2012-05-25,"Docklands - Indian Neighborhood","Apartment","Entire home/apt",2,1,1,1,"Real Bed",90,2,0,2,91,9,9000
"356",2461841,498759,2012-05-25,"Westerpark","Apartment","Private room",2,1,1,1,"Real Bed",56,1,30,4,89,9,39904
"357",2463913,1478860,2012-05-25,"Center-West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",130,1,0,4,98,9,10400
"358",2466907,667868,2012-05-26,"South","Apartment","Entire home/apt",3,1,1,1,"Real Bed",189,1,0,2,97,10,1512
"359",2467597,667928,2012-05-26,"Center-West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",110,1,0,2,97,9,5720
"360",2469696,500516,2012-05-26,"Center-East","Apartment","Entire home/apt",2,1,1,4,"Real Bed",129,2,25,1,96,10,3612
"361",36701,2323819,2009-09-07,"Forest and Shade","Apartment","Entire home/apt",2,1,1,1,"Real Bed",79,1,0,1,100,10,2054
"362",2473044,550441,2012-05-27,"South","Apartment","Entire home/apt",3,1,2,2,"Real Bed",90,1,20,2,99,9,8360
"363",2473696,557672,2012-05-27,"Center-West","House","Entire home/apt",4,2,2,2,"Real Bed",250,1,0,3,100,10,1500
"364",2475901,501404,2012-05-27,"Former East","Apartment","Entire home/apt",3,1,2,2,"Real Bed",75,2,15,5,99,10,7200
"365",2478028,3831385,2012-05-27,"Center-West","Apartment","Entire home/apt",4,1,1,2,"Real Bed",96,2,20,3,85,8,9048
"366",2478096,3322732,2012-05-27,"Center-West","Apartment","Entire home/apt",4,1,2,2,"Real Bed",135,1,0,4,100,10,1080
"367",2480643,1149289,2012-05-28,"Center-East","Apartment","Entire home/apt",3,1.5,2,2,"Real Bed",95,1,20,1,94,9,5980
"368",2483843,503629,2012-05-28,"South","Apartment","Entire home/apt",3,1,2,2,"Real Bed",115,2,20,2,95,10,2160
"369",2485229,609250,2012-05-28,"Center-West","Apartment","Entire home/apt",4,1,2,2,"Real Bed",205,1,20,2,100,10,15300
"370",2491847,1136047,2012-05-29,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",4,1,2,2,"Real Bed",150,2,0,3,91,9,13500
"371",2492723,505650,2012-05-29,"South","Apartment","Entire home/apt",2,1,1,1,"Real Bed",105,2,40,3,98,10,8190
"372",2493425,505804,2012-05-29,"Westerpark","Apartment","Entire home/apt",4,1,1,3,"Real Bed",65,2,15,3,96,9,18720
"373",2499050,506885,2012-05-01,"Center-East","Apartment","Private room",4,1,1,2,"Real Bed",150,2,75,1,88,8,11700
